FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,LONGITUDE,LATITUDE,AP13,AP14,AP35,AP36,AP41,AP42,AP51,AP52,AP155,AP156,AP161,AP162
3.0,0.0,228.0,2.0,1.0,14.0,1371056315.0,-7661.47349999845,4864934.343599997,-54.0,-54.0,-105.0,-105.0,-72.0,-70.0,-84.0,-105.0,-75.0,-75.0,-105.0,-105.0
3.0,0.0,226.0,2.0,1.0,14.0,1371056269.0,-7682.084399998188,4864930.865400001,-75.0,-75.0,-105.0,-105.0,-75.0,-75.0,-105.0,-105.0,-88.0,-85.0,-105.0,-105.0
3.0,0.0,225.0,2.0,1.0,14.0,1371056250.0,-7683.855900000781,4864930.357900001,-75.0,-75.0,-105.0,-105.0,-75.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0
3.0,0.0,227.0,2.0,1.0,14.0,1371056291.0,-7675.406700000167,4864932.779600002,-63.0,-63.0,-105.0,-105.0,-70.0,-70.0,-105.0,-105.0,-75.0,-83.0,-105.0,-105.0
3.0,0.0,234.0,2.0,1.0,14.0,1371056421.0,-7650.165600001812,4864937.056900002,-44.0,-44.0,-105.0,-105.0,-81.0,-79.0,-88.0,-105.0,-75.0,-76.0,-105.0,-105.0
3.0,0.0,236.0,2.0,1.0,14.0,1371056343.0,-7656.762800000608,4864938.025799997,-52.0,-52.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-66.0,-66.0,-105.0,-105.0
3.0,0.0,231.0,2.0,1.0,14.0,1371056471.0,-7647.265799999237,4864945.234800004,-64.0,-63.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-82.0,-84.0,-105.0,-105.0
3.0,0.0,235.0,2.0,1.0,14.0,1371056397.0,-7646.307599999011,4864932.3486,-48.0,-48.0,-105.0,-105.0,-78.0,-79.0,-105.0,-105.0,-74.0,-75.0,-105.0,-105.0
0.0,0.0,218.0,2.0,1.0,14.0,1370878644.0,-7685.72349999845,4864929.890299998,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-89.0,-88.0,-105.0,-105.0
3.0,0.0,229.0,2.0,1.0,14.0,1371056522.0,-7643.1389999985695,4864947.851999998,-67.0,-67.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0
0.0,0.0,216.0,2.0,1.0,14.0,1370878683.0,-7684.28240000084,4864931.8413999975,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-85.0,-83.0,-105.0,-105.0
3.0,0.0,230.0,2.0,1.0,14.0,1371056495.0,-7644.945300001651,4864948.8147,-74.0,-74.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0
0.0,0.0,215.0,2.0,1.0,14.0,1370878704.0,-7682.543800000101,4864932.339500003,-105.0,-105.0,-105.0,-105.0,-85.0,-86.0,-105.0,-105.0,-81.0,-82.0,-105.0,-105.0
0.0,0.0,237.0,2.0,1.0,14.0,1370878737.0,-7680.134599998593,4864931.4921,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-81.0,-105.0,-105.0
0.0,0.0,214.0,2.0,1.0,14.0,1370878766.0,-7676.627099998295,4864934.035599999,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-76.0,-77.0,-105.0,-105.0
0.0,0.0,213.0,2.0,1.0,14.0,1370878786.0,-7674.955899998546,4864934.514399998,-105.0,-105.0,-105.0,-105.0,-80.0,-79.0,-105.0,-105.0,-71.0,-80.0,-105.0,-105.0
0.0,0.0,211.0,2.0,1.0,14.0,1370878848.0,-7667.339800000191,4864936.697800003,-78.0,-79.0,-105.0,-105.0,-77.0,-83.0,-105.0,-105.0,-65.0,-65.0,-105.0,-105.0
0.0,0.0,219.0,2.0,1.0,14.0,1370878808.0,-7675.352499999106,4864932.862899996,-86.0,-89.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-82.0,-82.0,-105.0,-105.0
0.0,0.0,220.0,2.0,1.0,14.0,1370878871.0,-7661.896899998188,4864934.618799999,-76.0,-76.0,-105.0,-105.0,-77.0,-80.0,-105.0,-105.0,-62.0,-62.0,-105.0,-105.0
0.0,0.0,212.0,2.0,1.0,14.0,1370878830.0,-7669.233500000089,4864936.154799998,-105.0,-85.0,-105.0,-105.0,-105.0,-70.0,-105.0,-105.0,-62.0,-62.0,-105.0,-105.0
0.0,0.0,208.0,2.0,1.0,14.0,1370878920.0,-7656.635699998587,4864938.026000001,-76.0,-77.0,-105.0,-105.0,-105.0,-81.0,-105.0,-105.0,-56.0,-56.0,-105.0,-105.0
0.0,0.0,235.0,2.0,1.0,14.0,1370878991.0,-7646.3392999991775,4864932.2717999965,-70.0,-70.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-59.0,-58.0,-105.0,-105.0
0.0,0.0,233.0,2.0,1.0,14.0,1370879019.0,-7643.385099999607,4864928.0748,-81.0,-80.0,-105.0,-105.0,-105.0,-78.0,-105.0,-105.0,-62.0,-63.0,-105.0,-105.0
0.0,0.0,209.0,2.0,1.0,14.0,1370878900.0,-7661.735899999738,4864938.303900003,-72.0,-73.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-66.0,-66.0,-105.0,-105.0
0.0,0.0,234.0,2.0,1.0,14.0,1370879005.0,-7643.993799999356,4864930.197999999,-71.0,-68.0,-105.0,-105.0,-85.0,-79.0,-105.0,-105.0,-63.0,-64.0,-105.0,-105.0
0.0,0.0,230.0,2.0,1.0,14.0,1370879069.0,-7639.649500001222,4864915.041199997,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-81.0,-105.0,-105.0
0.0,0.0,231.0,2.0,1.0,14.0,1370879051.0,-7641.28579999879,4864920.750600003,-72.0,-90.0,-105.0,-88.0,-80.0,-105.0,-105.0,-105.0,-74.0,-74.0,-105.0,-105.0
0.0,0.0,232.0,2.0,1.0,14.0,1370879036.0,-7641.771899998188,4864922.445900001,-75.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-74.0,-105.0,-105.0
0.0,0.0,229.0,2.0,1.0,14.0,1370879089.0,-7639.136199999601,4864913.2513,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-83.0,-105.0,-105.0
0.0,0.0,227.0,2.0,1.0,14.0,1370879120.0,-7636.960200000554,4864905.659699999,-90.0,-88.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-86.0,-86.0,-105.0,-105.0
0.0,0.0,224.0,2.0,1.0,14.0,1370879174.0,-7640.703999999911,4864913.5625,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-75.0,-105.0,-105.0
0.0,0.0,226.0,2.0,1.0,14.0,1370879141.0,-7637.175999999046,4864901.254699998,-105.0,-90.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-83.0,-105.0,-105.0
0.0,0.0,222.0,2.0,1.0,14.0,1370879199.0,-7646.244600001723,4864925.928999998,-62.0,-62.0,-105.0,-105.0,-67.0,-67.0,-105.0,-105.0,-56.0,-56.0,-105.0,-105.0
0.0,0.0,225.0,2.0,1.0,14.0,1370879155.0,-7637.728900000453,4864903.183399998,-83.0,-86.0,-87.0,-88.0,-105.0,-105.0,-105.0,-105.0,-82.0,-84.0,-105.0,-105.0
0.0,0.0,201.0,2.0,1.0,14.0,1370879326.0,-7645.088700000197,4864948.9595,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-81.0,-105.0,-105.0
0.0,0.0,134.0,2.0,1.0,14.0,1371036360.0,-7632.238800000399,4864988.249200001,-105.0,-105.0,-78.0,-76.0,-105.0,-105.0,-67.0,-67.0,-105.0,-105.0,-60.0,-63.0
0.0,0.0,236.0,2.0,1.0,14.0,1370879297.0,-7650.165600001812,4864937.056900002,-73.0,-73.0,-105.0,-105.0,-89.0,-105.0,-105.0,-105.0,-61.0,-61.0,-105.0,-105.0
0.0,0.0,202.0,2.0,1.0,14.0,1370879396.0,-7643.2014999985695,4864947.990599997,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-85.0,-105.0,-105.0
0.0,0.0,123.0,2.0,1.0,14.0,1371036388.0,-7634.50039999932,4864984.319200002,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-81.0,-105.0,-105.0,-59.0,-60.0
0.0,0.0,127.0,2.0,1.0,14.0,1371036464.0,-7638.84319999814,4864999.3684,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-56.0,-70.0
0.0,0.0,125.0,2.0,1.0,14.0,1371036418.0,-7636.633000001311,4864991.830600001,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-75.0,-105.0,-105.0,-77.0,-77.0
0.0,0.0,126.0,2.0,1.0,14.0,1371036441.0,-7637.225699998438,4864993.806299999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-78.0,-105.0,-105.0,-73.0,-70.0
0.0,0.0,128.0,2.0,1.0,14.0,1371036508.0,-7639.417199999094,4865001.277099997,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0
0.0,0.0,129.0,2.0,1.0,14.0,1371036632.0,-7641.03009999916,4865006.826700002,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-66.0
0.0,0.0,130.0,2.0,1.0,14.0,1371036608.0,-7641.624600000679,4865008.901500002,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0
0.0,0.0,128.0,2.0,1.0,14.0,1371036488.0,-7639.417199999094,4865001.277099997,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-69.0
0.0,0.0,134.0,2.0,1.0,14.0,1371037195.0,-7632.238800000399,4864988.249200001,-105.0,-105.0,-85.0,-81.0,-105.0,-105.0,-65.0,-62.0,-105.0,-105.0,-65.0,-65.0
0.0,0.0,133.0,2.0,1.0,14.0,1371037162.0,-7638.067699998617,4865000.620200001,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-74.0,-74.0
0.0,0.0,133.0,2.0,1.0,14.0,1371037176.0,-7638.067699998617,4865000.620200001,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-105.0,-105.0,-75.0,-74.0
0.0,0.0,132.0,2.0,1.0,14.0,1371036698.0,-7640.976199999452,4865010.659500003,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0
0.0,0.0,113.0,2.0,1.0,14.0,1371037462.0,-7616.556000001728,4864975.878600001,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-65.0,-68.0,-105.0,-105.0,-58.0,-58.0
0.0,0.0,111.0,2.0,1.0,14.0,1371037423.0,-7622.054600000381,4864976.294200003,-105.0,-105.0,-85.0,-86.0,-105.0,-105.0,-66.0,-66.0,-105.0,-105.0,-65.0,-65.0
0.0,0.0,112.0,2.0,1.0,14.0,1371037444.0,-7618.586899999529,4864975.2962,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-75.0,-105.0,-105.0,-65.0,-65.0
0.0,0.0,122.0,2.0,1.0,14.0,1371037271.0,-7632.143599998206,4864982.217100002,-105.0,-105.0,-87.0,-86.0,-105.0,-105.0,-71.0,-76.0,-105.0,-105.0,-66.0,-66.0
0.0,0.0,114.0,2.0,1.0,14.0,1371037485.0,-7607.247600000352,4864978.546700001,-105.0,-105.0,-88.0,-85.0,-105.0,-105.0,-85.0,-84.0,-105.0,-105.0,-63.0,-63.0
0.0,0.0,116.0,2.0,1.0,14.0,1371037535.0,-7592.733300000429,4864982.706900001,-105.0,-105.0,-80.0,-81.0,-105.0,-105.0,-105.0,-90.0,-87.0,-87.0,-84.0,-84.0
0.0,0.0,115.0,2.0,1.0,14.0,1371037506.0,-7605.419300001115,4864979.070799999,-105.0,-105.0,-85.0,-85.0,-105.0,-105.0,-76.0,-83.0,-88.0,-89.0,-79.0,-79.0
0.0,0.0,121.0,2.0,1.0,14.0,1371038122.0,-7615.527699999511,4864982.2821,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-75.0,-105.0,-105.0,-68.0,-68.0
0.0,0.0,120.0,2.0,1.0,14.0,1371038096.0,-7611.056499999016,4864981.801700003,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-87.0,-85.0,-105.0,-105.0,-68.0,-68.0
0.0,0.0,119.0,2.0,1.0,14.0,1371038056.0,-7592.718600001186,4864984.430299997,-105.0,-105.0,-85.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-88.0
0.0,0.0,120.0,2.0,1.0,14.0,1371039327.0,-7611.056499999016,4864981.801700003,-105.0,-105.0,-84.0,-83.0,-105.0,-105.0,-85.0,-87.0,-105.0,-105.0,-71.0,-76.0
0.0,0.0,120.0,2.0,1.0,14.0,1371039121.0,-7611.056499999016,4864981.801700003,-105.0,-105.0,-85.0,-85.0,-105.0,-105.0,-85.0,-85.0,-105.0,-105.0,-76.0,-76.0
0.0,0.0,119.0,2.0,1.0,14.0,1371039570.0,-7592.718600001186,4864984.430299997,-105.0,-105.0,-89.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-88.0
1.0,0.0,102.0,2.0,1.0,14.0,1371046552.0,-7616.688900001347,4864976.028099999,-105.0,-105.0,-64.0,-68.0,-105.0,-105.0,-75.0,-75.0,-105.0,-105.0,-63.0,-58.0
1.0,0.0,107.0,2.0,1.0,14.0,1371046673.0,-7596.20320000127,4864981.900200002,-105.0,-105.0,-61.0,-61.0,-105.0,-105.0,-87.0,-88.0,-105.0,-85.0,-76.0,-72.0
1.0,0.0,106.0,2.0,1.0,14.0,1371046647.0,-7601.616200000048,4864980.348899998,-105.0,-105.0,-63.0,-64.0,-105.0,-105.0,-89.0,-90.0,-89.0,-89.0,-63.0,-63.0
1.0,0.0,105.0,2.0,1.0,14.0,1371046626.0,-7603.565099999309,4864979.790100001,-105.0,-105.0,-67.0,-65.0,-105.0,-105.0,-83.0,-83.0,-105.0,-105.0,-59.0,-59.0
1.0,0.0,103.0,2.0,1.0,14.0,1371046580.0,-7611.129000000656,4864977.622000001,-105.0,-105.0,-71.0,-79.0,-105.0,-83.0,-71.0,-71.0,-105.0,-105.0,-49.0,-49.0
1.0,0.0,104.0,2.0,1.0,14.0,1371046600.0,-7609.25039999932,4864978.160700001,-105.0,-105.0,-68.0,-76.0,-105.0,-105.0,-78.0,-78.0,-105.0,-105.0,-58.0,-59.0
1.0,0.0,109.0,2.0,1.0,14.0,1371046738.0,-7587.102299999446,4864986.090999998,-105.0,-105.0,-70.0,-73.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-73.0
1.0,0.0,101.0,2.0,1.0,14.0,1371047399.0,-7618.763300001621,4864975.433799997,-105.0,-105.0,-79.0,-79.0,-105.0,-105.0,-67.0,-67.0,-105.0,-105.0,-54.0,-54.0
1.0,0.0,108.0,2.0,1.0,14.0,1371046699.0,-7594.264100000262,4864982.456100002,-105.0,-105.0,-61.0,-61.0,-105.0,-105.0,-91.0,-90.0,-89.0,-105.0,-73.0,-73.0
0.0,0.0,102.0,2.0,1.0,14.0,1371047343.0,-7637.256999999285,4864949.814300001,-105.0,-105.0,-83.0,-85.0,-105.0,-105.0,-71.0,-71.0,-83.0,-82.0,-54.0,-54.0
1.0,0.0,103.0,2.0,1.0,14.0,1371047461.0,-7611.129000000656,4864977.622000001,-105.0,-105.0,-74.0,-76.0,-105.0,-105.0,-74.0,-74.0,-105.0,-105.0,-58.0,-58.0
1.0,0.0,102.0,2.0,1.0,14.0,1371047427.0,-7616.688900001347,4864976.028099999,-105.0,-105.0,-80.0,-81.0,-105.0,-105.0,-81.0,-81.0,-105.0,-105.0,-48.0,-48.0
1.0,0.0,105.0,2.0,1.0,14.0,1371047503.0,-7603.565099999309,4864979.790100001,-105.0,-105.0,-68.0,-74.0,-105.0,-105.0,-86.0,-85.0,-105.0,-75.0,-63.0,-63.0
1.0,0.0,104.0,2.0,1.0,14.0,1371047484.0,-7609.25039999932,4864978.160700001,-105.0,-105.0,-73.0,-75.0,-105.0,-105.0,-74.0,-74.0,-105.0,-84.0,-64.0,-64.0
1.0,0.0,108.0,2.0,1.0,14.0,1371047584.0,-7594.264100000262,4864982.456100002,-105.0,-105.0,-60.0,-60.0,-105.0,-105.0,-90.0,-89.0,-105.0,-87.0,-69.0,-68.0
1.0,0.0,109.0,2.0,1.0,14.0,1371047626.0,-7587.102299999446,4864986.090999998,-105.0,-105.0,-75.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-81.0,-81.0
1.0,0.0,106.0,2.0,1.0,14.0,1371047525.0,-7601.616200000048,4864980.348899998,-105.0,-105.0,-64.0,-64.0,-105.0,-105.0,-71.0,-82.0,-90.0,-105.0,-72.0,-72.0
1.0,0.0,107.0,2.0,1.0,14.0,1371047561.0,-7596.20320000127,4864981.900200002,-105.0,-105.0,-62.0,-63.0,-105.0,-105.0,-89.0,-88.0,-105.0,-105.0,-68.0,-67.0
1.0,0.0,114.0,2.0,1.0,14.0,1371047749.0,-7616.670099999756,4864979.499200001,-105.0,-105.0,-74.0,-77.0,-105.0,-105.0,-73.0,-73.0,-105.0,-78.0,-59.0,-59.0
1.0,0.0,110.0,2.0,1.0,14.0,1371047634.0,-7589.062399998307,4864985.529100001,-105.0,-105.0,-70.0,-70.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-69.0,-74.0
1.0,0.0,111.0,2.0,1.0,14.0,1371047669.0,-7594.736999999732,4864983.902400002,-105.0,-105.0,-70.0,-70.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-75.0
1.0,0.0,112.0,2.0,1.0,14.0,1371047693.0,-7596.648699998856,4864983.354699999,-105.0,-105.0,-70.0,-71.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,-79.0,-79.0
1.0,0.0,113.0,2.0,1.0,14.0,1371047717.0,-7603.192400000989,4864981.479000002,-105.0,-105.0,-69.0,-69.0,-105.0,-105.0,-90.0,-105.0,-105.0,-105.0,-70.0,-67.0
1.0,0.0,117.0,2.0,1.0,14.0,1371047834.0,-7636.679000001401,4864991.778700002,-105.0,-105.0,-75.0,-78.0,-105.0,-80.0,-73.0,-74.0,-105.0,-105.0,-48.0,-49.0
1.0,0.0,116.0,2.0,1.0,14.0,1371047808.0,-7635.040800001472,4864986.063900001,-105.0,-105.0,-60.0,-72.0,-85.0,-105.0,-67.0,-67.0,-105.0,-105.0,-43.0,-43.0
1.0,0.0,118.0,2.0,1.0,14.0,1371047860.0,-7637.177999999374,4864993.520599999,-105.0,-105.0,-105.0,-105.0,-85.0,-82.0,-57.0,-73.0,-105.0,-105.0,-63.0,-64.0
1.0,0.0,115.0,2.0,1.0,14.0,1371047785.0,-7634.477000001818,4864984.097499996,-105.0,-105.0,-76.0,-77.0,-105.0,-84.0,-70.0,-70.0,-105.0,-105.0,-53.0,-53.0
1.0,0.0,122.0,2.0,1.0,14.0,1371047983.0,-7641.573199998587,4865008.853,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,-105.0,-73.0,-73.0
1.0,0.0,123.0,2.0,1.0,14.0,1371048013.0,-7642.445999998599,4865016.687799998,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-69.0,-68.0
1.0,0.0,120.0,2.0,1.0,14.0,1371047906.0,-7639.35000000149,4865001.098099999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-71.0,-71.0
1.0,0.0,119.0,2.0,1.0,14.0,1371047883.0,-7638.854200001806,4864999.367600001,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-78.0,-105.0,-105.0,-66.0,-67.0
1.0,0.0,121.0,2.0,1.0,14.0,1371047935.0,-7640.98050000146,4865006.785599999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-71.0
1.0,0.0,125.0,2.0,1.0,14.0,1371048065.0,-7640.289599999785,4865009.164800003,-105.0,-105.0,-81.0,-77.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,-66.0,-66.0
1.0,0.0,126.0,2.0,1.0,14.0,1371048087.0,-7639.7153999991715,4865007.160400003,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-81.0,-83.0,-105.0,-105.0,-64.0,-64.0
1.0,0.0,124.0,2.0,1.0,14.0,1371048038.0,-7641.899399999529,4865014.780100003,-105.0,-105.0,-77.0,-72.0,-105.0,-88.0,-88.0,-105.0,-105.0,-105.0,-74.0,-72.0
1.0,0.0,127.0,2.0,1.0,14.0,1371048122.0,-7632.377999998629,4864988.176700003,-105.0,-105.0,-75.0,-75.0,-105.0,-87.0,-71.0,-63.0,-105.0,-105.0,-55.0,-55.0
1.0,0.0,201.0,2.0,1.0,14.0,1371048358.0,-7644.034899998456,4864930.066799998,-68.0,-68.0,-105.0,-105.0,-73.0,-73.0,-105.0,-105.0,-47.0,-46.0,-105.0,-105.0
1.0,0.0,138.0,2.0,1.0,14.0,1371048193.0,-7632.2586999982595,4864982.0603,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-71.0,-105.0,-105.0,-51.0,-51.0
1.0,0.0,137.0,2.0,1.0,14.0,1371048165.0,-7621.874699998647,4864976.306900002,-105.0,-105.0,-79.0,-84.0,-105.0,-105.0,-73.0,-74.0,-105.0,-105.0,-49.0,-49.0
1.0,0.0,203.0,2.0,1.0,14.0,1371048402.0,-7641.81230000034,4864922.313900001,-65.0,-70.0,-105.0,-105.0,-77.0,-78.0,-105.0,-105.0,-60.0,-60.0,-105.0,-105.0
1.0,0.0,202.0,2.0,1.0,14.0,1371048382.0,-7643.428199999034,4864927.950800002,-62.0,-57.0,-105.0,-105.0,-68.0,-68.0,-105.0,-105.0,-49.0,-48.0,-90.0,-105.0
1.0,0.0,204.0,2.0,1.0,14.0,1371048422.0,-7641.329799998552,4864920.629500002,-105.0,-84.0,-105.0,-105.0,-80.0,-80.0,-105.0,-105.0,-52.0,-52.0,-105.0,-105.0
1.0,0.0,206.0,2.0,1.0,14.0,1371048467.0,-7639.180100001395,4864913.130099997,-82.0,-82.0,-88.0,-88.0,-105.0,-105.0,-105.0,-105.0,-64.0,-64.0,-105.0,-105.0
1.0,0.0,205.0,2.0,1.0,14.0,1371048448.0,-7639.690999999642,4864914.912799999,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-61.0,-61.0,-105.0,-105.0
1.0,0.0,207.0,2.0,1.0,14.0,1371048491.0,-7637.556499999016,4864907.466200002,-86.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-67.0,-67.0,-105.0,-105.0
1.0,0.0,208.0,2.0,1.0,14.0,1371048515.0,-7637.002399999648,4864905.532300003,-105.0,-88.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-68.0,-68.0,-105.0,-105.0
1.0,0.0,209.0,2.0,1.0,14.0,1371048546.0,-7636.297600001097,4864898.285099998,-105.0,-105.0,-105.0,-105.0,-86.0,-86.0,-105.0,-105.0,-72.0,-77.0,-105.0,-105.0
1.0,0.0,211.0,2.0,1.0,14.0,1371048606.0,-7638.807999998331,4864907.044100001,-86.0,-87.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-67.0,-67.0,-105.0,-105.0
1.0,0.0,210.0,2.0,1.0,14.0,1371048573.0,-7638.276000000536,4864905.187200002,-90.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-71.0,-105.0,-105.0
1.0,0.0,212.0,2.0,1.0,14.0,1371048635.0,-7640.679200001061,4864913.532200001,-71.0,-82.0,-105.0,-105.0,-80.0,-74.0,-105.0,-105.0,-62.0,-60.0,-105.0,-105.0
1.0,0.0,213.0,2.0,1.0,14.0,1371048665.0,-7646.423599999398,4864925.757100001,-63.0,-64.0,-105.0,-105.0,-68.0,-67.0,-105.0,-105.0,-43.0,-43.0,-105.0,-105.0
1.0,0.0,214.0,2.0,1.0,14.0,1371048740.0,-7659.935300000012,4864938.7962,-75.0,-75.0,-105.0,-105.0,-74.0,-72.0,-105.0,-105.0,-46.0,-46.0,-105.0,-105.0
1.0,0.0,216.0,2.0,1.0,14.0,1371048790.0,-7667.351799998432,4864936.670500003,-73.0,-72.0,-105.0,-105.0,-67.0,-68.0,-105.0,-105.0,-51.0,-51.0,-105.0,-105.0
1.0,0.0,215.0,2.0,1.0,14.0,1371048766.0,-7661.753100000322,4864938.275399998,-65.0,-65.0,-105.0,-105.0,-70.0,-70.0,-105.0,-105.0,-54.0,-54.0,-105.0,-105.0
1.0,0.0,218.0,2.0,1.0,14.0,1371048878.0,-7674.972300000489,4864934.486199997,-105.0,-105.0,-105.0,-105.0,-74.0,-76.0,-105.0,-105.0,-55.0,-55.0,-105.0,-105.0
1.0,0.0,219.0,2.0,1.0,14.0,1371048901.0,-7676.643599998206,4864934.006999999,-105.0,-105.0,-105.0,-105.0,-68.0,-105.0,-105.0,-105.0,-61.0,-61.0,-105.0,-105.0
1.0,0.0,217.0,2.0,1.0,14.0,1371048840.0,-7669.247800000012,4864936.126800001,-105.0,-76.0,-105.0,-105.0,-61.0,-62.0,-105.0,-105.0,-57.0,-58.0,-105.0,-105.0
1.0,0.0,219.0,2.0,1.0,14.0,1371048921.0,-7676.643599998206,4864934.006999999,-105.0,-105.0,-105.0,-105.0,-70.0,-71.0,-105.0,-105.0,-61.0,-61.0,-105.0,-105.0
1.0,0.0,217.0,2.0,1.0,14.0,1371048814.0,-7669.247800000012,4864936.126800001,-60.0,-105.0,-105.0,-105.0,-59.0,-59.0,-105.0,-105.0,-51.0,-51.0,-105.0,-105.0
1.0,0.0,223.0,2.0,1.0,14.0,1371049020.0,-7689.513399999589,4864928.736100003,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-82.0,-83.0,-105.0,-105.0
1.0,0.0,221.0,2.0,1.0,14.0,1371048971.0,-7684.298099998385,4864931.813000001,-105.0,-105.0,-105.0,-105.0,-71.0,-71.0,-105.0,-105.0,-68.0,-68.0,-105.0,-105.0
1.0,0.0,222.0,2.0,1.0,14.0,1371049001.0,-7691.338399998844,4864928.212899998,-105.0,-105.0,-105.0,-105.0,-83.0,-83.0,-105.0,-105.0,-81.0,-81.0,-105.0,-105.0
1.0,0.0,220.0,2.0,1.0,14.0,1371048949.0,-7682.559099998325,4864932.3116,-105.0,-105.0,-105.0,-105.0,-65.0,-65.0,-105.0,-105.0,-71.0,-71.0,-105.0,-105.0
1.0,0.0,224.0,2.0,1.0,14.0,1371049047.0,-7683.855900000781,4864930.357900001,-105.0,-105.0,-105.0,-105.0,-71.0,-71.0,-105.0,-105.0,-74.0,-74.0,-105.0,-105.0
1.0,0.0,227.0,2.0,1.0,14.0,1371049139.0,-7662.008200000972,4864934.443599999,-70.0,-70.0,-105.0,-105.0,-68.0,-68.0,-105.0,-105.0,-63.0,-63.0,-105.0,-105.0
